# Catalogo delle compagnie: da designatore ICAO a nome dell'operatore.
#
#   codice[/codice],forma breve,nome completo
#
# Questo file NON e' tuo: viene rifatto a ogni aggiornamento
# e le modifiche andrebbero perse. Le tue correzioni vanno in
# compagnie.csv, che vince sempre su questo.
#
# Fonte: vradarserver/standing-data (CC0, pubblico dominio).
# 5904 voci.
BGG,Aero BG,Aero BG
BGH,BH Air,BH Air
BGI,British Gulf,British Gulf International
BGK,British Gulf,British Gulf International-Fez
BGM,Bugulma Air Enterpr,Bugulma Air Enterprise
BGN,Budget Lines,Budget Lines
BGR,Budget Air Banglade,Budget Air Bangladesh
BGT,Bergen Air Transpor,Bergen Air Transport
BGY,Bingo Airways,Bingo Airways
BHA,Buddha Air,Buddha Air
BHC,Aerotaxis De La,Aerotaxis De La Bahia
BHI,Balkh Airlines,Balkh Airlines
BHL,Bristow Helicopters,Bristow Helicopters
BHN,Bristow Helicopters,Bristow Helicopters Nigeria
BHO,Bhoja Airlines,Bhoja Airlines
BHP,Belair Airlines,Belair Airlines
BHR,Bighorn Airways,Bighorn Airways
BHS,Bahamasair,Bahamasair
BHT,Bright Air,Bright Air
BHV,Specavia Air,Specavia Air Company
BHY,Bosphorus European,Bosphorus European Airways
BIB,Michelin Air,Michelin Air Services
BID,Binair,Binair
BIG,Big Island Air,Big Island Air
BIH,British Internation,British International Helicopters
BIL,Billund Air Center,Billund Air Center
BIN,Boise Interagency,Boise Interagency Fire Center
BIO,Bioflight,Bioflight
BIR,Bird Leasing,Bird Leasing
BIS,Sky Bishek,Sky Bishek
BIV,Aviaservice,Aviaservice
BIZ,Bizjet,Bizjet Ltd
BJA,Baja Air,Baja Air
BJC,Baltic Jet Aircompa,Baltic Jet Aircompany
BJK,Atlantic Airlines,"Atlantic Airlines, Inc."
BJN,Beijing Airlines,Beijing Airlines
BJS,Business Jet,Business Jet Solutions
BJT,ACM Aviation,ACM Aviation
BKA,Bankair,Bankair
BKF,BF-Lento OY,BF-Lento OY
BKH,RAF Barkston Heath,RAF Barkston Heath
BKJ,Barken Internationa,Barken International
BKK,Blink,Blink
BKL,Aircompany Barcol,Aircompany Barcol
BKP,Bangkok Airways,Bangkok Airways
BKV,Bukovyna,Bukovyna
BLA,Blue Air,Blue Air
BLB,Blue Bird Aviation,Blue Bird Aviation
BLC,Bellesavia,Bellesavia
BLE,Blue Line,Blue Line
BLF,Blue1,Blue1
BLG,Belgavia,Belgavia
BLH,Blue Horizon,Blue Horizon Travel Club
BLI,Thyssen Krupp,Thyssen Krupp AG
BLJ,Blue Jet,Blue Jet
BLK,Westcoast Energy,Westcoast Energy
BLL,Baltic Airlines,Baltic Airlines
BLM,Blue Sky Airlines,Blue Sky Airlines
BLN,Bali International,Bali International Air Service
BLR,Atlantic Coast,Atlantic Coast Airlines
BLS,Bearskin Lake Air,Bearskin Lake Air Service
BLT,Baltic Aviation,Baltic Aviation
BLU,IMP Aviation,IMP Aviation Services
BLV,Bellview Airlines,Bellview Airlines
BLW,Wermlandsflyg,Wermlandsflyg AB
BLX,TUIfly Nordic,TUIfly Nordic
BLY,Starair,Starair
BLZ,Aero Barloz,Aero Barloz
BMA,BermudAir,BermudAir
BMD,British Medical,British Medical Charter
BME,Briggs Marine,Briggs Marine Environmental Services
BMH,Bristow Masayu,Bristow Masayu Helicopters
BMJ,Bemidji Airlines,Bemidji Airlines
BMK,GST Aero Aircompany,GST Aero Aircompany
BML,Bismillah Airlines,Bismillah Airlines
BMM,Atlas Blue,Atlas Blue
BMN,Bowman Aviation,Bowman Aviation
BMS,Blue Air,Blue Air
BMV,Alatau Airlines,Alatau Airlines
BMW,BMW,BMW
BMX,Banco de Mexico,Banco de Mexico
BNA,Bun Air Corporation,Bun Air Corporation
BNB,Aero Banobras,Aero Banobras
BNC,Sundance Air,Sundance Air
BND,Bond Offshore,Bond Offshore Helicopters
BNE,AirBorneo,AirBorneo
BNG,BN Group,BN Group Limited
BNH,Baoneng Business,Baoneng Business Aviation
BNI,Alberni Airways,Alberni Airways
BNJ,ASL AirTaxi,ASL AirTaxi
BNL,Berniq Airways,Berniq Airways
BNO,Avincis Aviation,Avincis Aviation Norway
BNR,Bonair Aviation,Bonair Aviation
BNS,Bancstar - Valley,Bancstar - Valley National Corporation
BNT,Bentiu Air Transpor,Bentiu Air Transport
BNV,Benane Aviation,Benane Aviation Corporation
BNW,British North West,British North West Airlines
BNX,LAI - Línea Aérea,LAI - Línea Aérea IAACA
BNZ,Bonza Airlines,Bonza Airlines
BOA,Boniair,Boniair
BOC,Aerobona,Aerobona
BOD,Bond Air Services,Bond Air Services
BOE,Boeing,Boeing
BOF,Bordaire,Bordaire
BOH,Air Bohemia,Air Bohemia
BOI,Aboitiz Air,Aboitiz Air
BOL,Transportes Aéreos,Transportes Aéreos Bolivianos
BOM,Haute Aviation,Haute Aviation
BOO,Bookajet,Bookajet
BOS,OpenSkies,OpenSkies
BOT,Air Botswana,Air Botswana
BOU,Bouraq Indonesia,Bouraq Indonesia Airlines
BOV,Boliviana de,Boliviana de Aviación
BOX,Aerologic,Aerologic
BPA,Blue Panorama,Blue Panorama Airlines
BPC,Braspress Air Cargo,Braspress Air Cargo
BPK,Berkhut ZK,Berkhut ZK
BPO,Bundespolizei-Flieg,Bundespolizei-Fliegertruppe
BPS,Budapest Aircraft,Budapest Aircraft Services/Manx2
BPT,Bonus Aviation,Bonus Aviation
BPX,British Petroleum,British Petroleum Exploration
BQA,Boutique Aviation,Boutique Aviation
BRD,Brock Air Services,Brock Air Services
BRE,Breeze,Breeze Ltd
BRF,Air Bravo,Air Bravo
BRG,Bering Air,Bering Air
BRH,Star Air Cargo,Star Air Cargo
BRJ,Bairline,Bairline
BRK,Briansk State Air,Briansk State Air Enterprise
BRL,Air Brasd'or,Air Brasd'or
BRM,Air 500,Air 500
BRN,Branson Airlines,Branson Airlines
BRO,2Excel Aviation,2Excel Aviation
BRP,AeroBratsk,AeroBratsk
BRQ,El-Buraq Air,El-Buraq Air Transport
BRR,Mountain Air,Mountain Air Service
BRS,Brazilian Air Force,Brazilian Air Force
BRT,British Regional,British Regional Airlines
BRU,Belavia Belarusian,Belavia Belarusian Airlines
BRW,Bright Aviation,Bright Aviation Services
BRX,Braathens Regional,Braathens Regional Airways
BRY,Burundayavia,Burundayavia
BSB,Air Wings,Air Wings
BSC,Aerostan,Aerostan
BSD,Blue Star Airlines,Blue Star Airlines
BSF,Bluesky Airways,Bluesky Airways
BSG,Blue Square Aviatio,Blue Square Aviation
BSI,Brasair Transportes,Brasair Transportes Aéreos
BSJ,Blue Swann Aviation,Blue Swann Aviation
BSM,Blue Sky Aviation,Blue Sky Aviation
BSN,Connectair Charters,Connectair Charters
BSO,Aeroclub Barcelona,Aeroclub Barcelona-Sabadell
BSP,Global Airways,Global Airways (BSP)
BSQ,Basra Airlines,Basra Airlines
BSR,Guine Bissaur,Guine Bissaur Airlines
BSS,Bissau Aero Transpo,Bissau Aero Transporte
BST,Best Air,Best Air
BSW,Zhong Dong Business,Zhong Dong Business Jet
BSY,Big Sky Airlines,Big Sky Airlines
BTC,BAL Bashkirian,BAL Bashkirian Airlines
BTH,Baltijas Helicopter,Baltijas Helicopters
BTI,Air Baltic,Air Baltic
BTK,Batik Air,Batik Air
BTL,Baltia Air Lines,Baltia Air Lines
BTN,Buthan Airlines,Buthan Airlines
BTP,Veritair,Veritair Ltd
BTQ,Boutique Air,Boutique Air
BTR,Botir-Avia,Botir-Avia
BTS,Aerotaxis Albatros,Aerotaxis Albatros
BTT,BT-Slavuta,BT-Slavuta
BTU,Rolls-Royce,Rolls-Royce plc
BTV,Batavia Air,Batavia Air
BTX,Volkswagen AirServi,Volkswagen AirService
BTZ,Bristow U.S.,Bristow U.S. LLC
BUC,European Air,European Air Charter
BUE,Orebro Aviation,Orebro Aviation
BUG,UVT Aero,UVT Aero
BUL,Blue Airlines,Blue Airlines
BUN,Buryat Airlines,Buryat Airlines Aircompany
BUR,Air Bucharest,Air Bucharest
BVA,Buffalo Airways,Buffalo Airways
BVC,Bulgarian Aeronauti,Bulgarian Aeronautical Centre
BVL,Bul Air,Bul Air
BVN,Baron Aviation,Baron Aviation Services
BVR,ACM Air Charter,ACM Air Charter
BVT,Berjaya Air,Berjaya Air
BVU,Bellview Airlines,"Bellview Airlines, Sierra Leone"
BVV,Spark+ Joint-Stock,Spark+ Joint-Stock Company
BWA,Caribbean Airlines,Caribbean Airlines
BWI,Blue Wing Airlines,Blue Wing Airlines
BWJ,HK Bellawings,HK Bellawings
BWL,BWA (2002),BWA (2002) Ltd
BWY,Fleet Requirements,Fleet Requirements Air Direction Unit
BXA,Bahrain Executive,Bahrain Executive Air Services
BXH,Bar XH Air,Bar XH Air
BXI,Brussels Internatio,Brussels International Airlines
BXR,Redding Aero,Redding Aero Enterprises
BYA,Berry Aviation,Berry Aviation
BYC,Northern Airlines,Northern Airlines Sanya
BYD,Beond,Beond
BYE,Bayu Indonesia Air,Bayu Indonesia Air
BYL,Bylina Joint-Stock,Bylina Joint-Stock Company
BYR,Berytos Airlines,Berytos Airlines
BYT,Patriot Aviation,Patriot Aviation Limited
BZA,Bizair Fluggesellsc,Bizair Fluggesellschaft
BZD,Canadian Global,Canadian Global Air Ambulance
BZE,Zenith Aviation,Zenith Aviation
BZF,Jet Aviation,Jet Aviation Business Jets
BZH,Brit Air,Brit Air
BZS,Aero Biniza,Aero Biniza
BZZ,Butane Buzzard,Butane Buzzard Aviation Corporation
CAB,Chesapeake Air,Chesapeake Air Service
CAC,Conquest Airlines,Conquest Airlines
CAD,Cardig Air,Cardig Air
CAE,Colibri Aviation,Colibri Aviation
CAG,China National,China National Aviation Corporation
CAH,E+S Air,E+S Air
CAI,Corendon Airlines,Corendon Airlines
CAJ,Air Caraibes,Air Caraibes Atlantique
CAK,Congo Air,Congo Air
CAL,China Airlines,China Airlines
CAM,Camai Air,Camai Air
CAN,Crest Aviation,Crest Aviation
CAO,Air China Cargo,Air China Cargo
CAP,Civil Air Patrol,Civil Air Patrol
CAQ,Cityair (Chester),Cityair (Chester) Limited
CAR,Inter RCA,Inter RCA
CAS,Christman Air,Christman Air System
CAT,Copenhagen Air Taxi,Copenhagen Air Taxi
CAV,Calm Air,Calm Air
CAW,Comair,Comair
CAX,Central Air Express,Central Air Express
CAY,Cayman Airways,Cayman Airways
CAZ,Cat Aviation,Cat Aviation
CBA,Civil Aviation,Civil Aviation Inspectorate of the Czech Republic
CBB,Cheboksary Airenter,Cheboksary Airenterprise JSC
CBC,Caribair,Caribair
CBD,Lockheed Martin,Lockheed Martin Aeronautics
CBE,Aerovías Caribe,Aerovías Caribe
CBG,GX Airlines,GX Airlines
CBI,Cabi,Cabi
CBJ,Beijing Capital,Beijing Capital Airlines
CBL,Cumberland Airways,Cumberland Airways (Nicholson Air Service)
CBM,Dragonfly Aviation,Dragonfly Aviation Services
CBN,Swedish Civil,Swedish Civil Aviation Administration
CBO,Aerotaxi del Cabo,Aerotaxi del Cabo
CBR,Cobra Aviation,Cobra Aviation
CBS,Air Columbus,Air Columbus
CBT,Catalina Flying,Catalina Flying Boats
CBV,Aereo Cabo,Aereo Cabo
CBW,Suzhou Aviation,Suzhou Aviation
CBX,Cobrex Trans,Cobrex Trans
CBY,Coningsby Flying,Coningsby Flying Training Unit
CCA,Air China,Air China
CCC,Air Cargo Global,Air Cargo Global
CCD,Dalian Airlines,Dalian Airlines
CCE,Cairo Air Transport,Cairo Air Transport Company
CCF,CCF Manager Airline,CCF Manager Airline
CCG,Central Connect,Central Connect Airlines
CCH,Chilchota Taxi,Chilchota Taxi Aéreo
CCK,Flight Trac,Flight Trac
CCM,Air Corsica,Air Corsica
CCO,China Air Cargo,China Air Cargo
CCP,Champion Air,Champion Air
CCQ,Capital City Air,Capital City Air Carriers
CCS,COMAC Express,COMAC Express
CCV,Centro De Helicopte,Centro De Helicopteros Corporativos
CCW,Central Charter,Central Charter
CCX,Colt International,Colt International
CCY,Cherry Air,Cherry Air
CDA,Aerocardal,Aerocardal
CDC,Loong Air,Loong Air
CDE,Comed Group,Comed Group
CDG,Shandong Airlines,Shandong Airlines
CDI,Cards Air Services,Cards Air Services
CDL,Sunbird Airlines,Sunbird Airlines
CDM,Carga Aérea Dominic,Carga Aérea Dominicana
CDN,Canadian Helicopter,Canadian Helicopters
CDP,Aero Condor Peru,Aero Condor Peru
CDR,Canadian Regional,Canadian Regional Airlines
CDS,Spectrem Air,Spectrem Air
CDT,Real Aero Club de,Real Aero Club de Reus-Costa Dorado
CDU,Aerotrans,Aerotrans
CDV,Airline Skol,Airline Skol
CDY,Heliaviation,Heliaviation Limited
CEA,RegionsAir,RegionsAir
CEB,Cebu Pacific,Cebu Pacific
CEC,Celtic Airways,Celtic Airways
CED,CEDTA (Compañía,CEDTA (Compañía Ecuatoriana De Transportes Aéreos)
CEE,Servicios Aéreos,Servicios Aéreos Centrales
CEF,Czech Air Force,Czech Air Force
CEG,Cega Aviation,Cega Aviation
CEL,Ceiba Intercontinen,Ceiba Intercontinental
CEM,Central Mongolia,Central Mongolia Airways
CEO,Jet Eksekutif,Jet Eksekutif Travya
CEP,Chipola Aviation,Chipola Aviation
CER,Cetraca Aviation,Cetraca Aviation Service
CES,China Eastern,China Eastern Airlines
CET,Centrafrican,Centrafrican Airlines
CEV,Cente D'Essais En,Cente D'Essais En Vol
CEX,Capitol Air Express,Capitol Air Express
CEY,Air Century,Air Century
CFA,China Flying,China Flying Dragon Aviation
CFC,Canadian Forces,Canadian Forces
CFD,Cranfield Universit,Cranfield University
CFE,BA CityFlyer,BA CityFlyer
CFF,Aerofan,Aerofan
CFG,Condor,Condor
CFH,Care Flight,Care Flight
CFI,Flight Inspection,Flight Inspection Center of the General Administration of Civil Aviation in Chin
CFJ,Fujian Airlines,Fujian Airlines
CFL,Bromma Air Maintena,Bromma Air Maintenance
CFM,ACEF,ACEF
CFN,Church Fenton,Church Fenton Flying Training Unit
CFR,Africa One,Africa One
CFS,Empire Airlines,Empire Airlines
CFT,Jet Freighters,Jet Freighters
CFU,United Kingdom,United Kingdom Civil Aviation Authority
CFV,Aero Calafia,Aero Calafia
CFZ,Zhongfei General,Zhongfei General Aviation
CGA,Congo Airways,Congo Airways
CGB,Air Cargo Belize,Air Cargo Belize
CGC,Cal Gulf Aviation,Cal Gulf Aviation
CGD,Charlotte Air,Charlotte Air National Guard
CGE,Nelson Aviation,Nelson Aviation College
CGF,Cargoair,Cargoair
CGG,Walmart Aviation,Walmart Aviation
CGH,Air Guilin,Air Guilin
CGI,Rusair JSAC,Rusair JSAC
CGK,Click Airways,Click Airways
CGL,Seagle Air,Seagle Air
CGM,Cargoman,Cargoman
CGN,Chang'an Airlines,Chang'an Airlines
CGO,Chicago Air,Chicago Air
CGP,Cargo Plus Aviation,Cargo Plus Aviation
CGR,Compagnia Generale,Compagnia Generale Ripreseaeree
CGS,SolitAir,SolitAir
CGU,Chinguetti Airlines,Chinguetti Airlines
CGV,Aero Clube Do,Aero Clube Do Algarve
CGW,Air Great Wall,Air Great Wall
CGX,United States,United States Coast Guard Auxiliary
CGY,Corporacion Paragua,Corporacion Paraguaya De Aeronautica
CGZ,Colorful Guizhou,Colorful Guizhou Airlines
CHA,Central Flying,Central Flying Service
CHB,West Air,West Air
CHC,China Ocean Helicop,China Ocean Helicopter Corporation
CHD,223 Flight Unit,223 Flight Unit State Airline
CHE,Top Flight Air,Top Flight Air Service
CHF,Chitaavia,Chitaavia
CHG,Challenge Airlines,Challenge Airlines
CHH,Hainan Airlines,Hainan Airlines
CHI,Cougar Helicopters,Cougar Helicopters
CHJ,Star Jet,Star Jet
CHL,Cohlmia Aviation,Cohlmia Aviation
CHM,Chemech Aviation,Chemech Aviation
CHN,Channel Island,Channel Island Aviation
CHO,Chrome Air Services,Chrome Air Services
CHP,Aviacsa,Aviacsa
CHQ,Chautauqua Airlines,Chautauqua Airlines
CHR,Air Charter Service,Air Charter Services
CHS,Challenge Aviation,Challenge Aviation
CHU,Church Aircraft,Church Aircraft
CHV,Air Charter Profess,Air Charter Professionals
CHW,Charter Air,Charter Air
CHX,DRF Luftrettung,DRF Luftrettung
CHY,China Air Cargo,China Air Cargo
CHZ,Challenge Air Cargo,Challenge Air Cargo
CIA,Civil Aviation,Civil Aviation Authority
CIB,Condor,Condor
CIC,ICC Canada,ICC Canada
CID,Asia Continental,Asia Continental Airlines
CIE,Czech Government,Czech Government Flying Service
CIG,Sirius-Aero,Sirius-Aero
CII,Cityfly,Cityfly
CIK,Country Internation,Country International Airlines
CIL,Cecil Aviation,Cecil Aviation
CIM,Cimber Sterling,Cimber Sterling
CIN,Saffron Aviation,Saffron Aviation
CIO,Il Ciocco Internati,Il Ciocco International Travel Service
CIR,Arctic Circle Air,Arctic Circle Air Service
CIU,Cielos Airlines,Cielos Airlines
CIV,Civil Aviation,Civil Aviation Authority of New Zealand
CIW,Civair Airways,Civair Airways
CJA,CanJet,CanJet
CJC,Colgan Air,Colgan Air
CJE,Aeroservices,Aeroservices Corporate
CJG,Zhejiang Airlines,Zhejiang Airlines
CJI,Corporate Jets,Corporate Jets
CJL,Jetlines,Jetlines
CJR,Caverton Helicopter,Caverton Helicopters
CJS,Commonwealth Jet,Commonwealth Jet Service
CJT,Cargojet Airways,Cargojet Airways
CJX,Jiangxi Air,Jiangxi Air
CJZ,Caliber Jet,Caliber Jet
CKA,Cook Inlet Aviation,Cook Inlet Aviation
CKC,CKC Services,CKC Services
CKE,Corporate Aviation,Corporate Aviation Services
CKK,China Cargo Airline,China Cargo Airlines
CKL,Aviation Charter,Aviation Charter Services
CKM,BKS Air (Rivaflecha,BKS Air (Rivaflecha)
CKR,Crown Air Systems,Crown Air Systems
CKS,Kalitta Air,Kalitta Air
CLA,Comlux Aviation,Comlux Aviation
CLB,Flight Precision,Flight Precision Limited
CLD,Clowes Estates,Clowes Estates Limited
CLE,Colemill Enterprise,Colemill Enterprises
CLF,Centreline,Centreline
CLG,Chalair Aviation,Chalair Aviation
CLH,Lufthansa CityLine,Lufthansa CityLine
CLJ,Cello Aviation,Cello Aviation
CLK,Clark Aviation,Clark Aviation
CLL,Aerovías Castillo,Aerovías Castillo
CLM,Cargo Link (Caribbe,Cargo Link (Caribbean)
CLN,Barnes Olsen,Barnes Olsen Aeroleasing
CLP,Aero Club De,Aero Club De Portugal
CLR,Trans America,Trans America
CLS,Challenge Air,Challenge Air Transport
CLT,Caribbean Air,Caribbean Air Transport
CLU,CargoLogicAir,CargoLogicAir
CLV,Lom Praha Flying,Lom Praha Flying School
CLW,Centralwings,Centralwings
CLX,Cargolux,Cargolux
CLY,Clay Lacy Aviation,Clay Lacy Aviation
CLZ,Cloud 9 Air Charter,Cloud 9 Air Charters
CMA,CMA CGM Air Cargo,CMA CGM Air Cargo
CMB,United States,United States Transportation Command
CME,Prince Edward Air,Prince Edward Air
CMF,Air Care Alliance,Air Care Alliance
CMG,Comet Airlines,Comet Airlines
CMH,Commair Aviation,Commair Aviation
CMI,Continental Microne,Continental Micronesia
CMJ,Comfort Jet Service,Comfort Jet Services
CMK,Chernomor-Avia,Chernomor-Avia
CML,Commander Air,Commander Air Charter
CMM,Compagnie Aérienne,Compagnie Aérienne du Mali
CMN,Eckles Aircraft,Eckles Aircraft
CMP,Copa Airlines,Copa Airlines
CMR,CAM Air Management,CAM Air Management
CMS,Camex Airlines,Camex Airlines
CMT,Casement Aviation,Casement Aviation
CMU,Northern Aviation,Northern Aviation Service
CMV,Calima Aviación,Calima Aviación
CMX,El Caminante Taxi,El Caminante Taxi Aéreo
CMY,Cape Smythe Air,Cape Smythe Air
CMZ,CM Stair,CM Stair
CNA,Centavia,Centavia
CNB,Cityline Hungary,Cityline Hungary
CNC,Corporación Aéreo,Corporación Aéreo Cencor
CND,Corendon Dutch,Corendon Dutch Airlines
CNE,Air Toronto,Air Toronto
CNF,Canary Fly,Canary Fly
CNG,Coastal Airways,Coastal Airways
CNH,Aquila Air,Aquila Air
CNI,Empresa Nacional,Empresa Nacional De Servicios Aéreos
CNJ,Nanjing Airlines,Nanjing Airlines
CNK,Sunwest Aviation,Sunwest Aviation
CNL,Centennial Airlines,Centennial Airlines
CNM,Air China Inner,Air China Inner Mongolia
CNR,Condor Aero Service,Condor Aero Services
CNS,PlaneSense,PlaneSense
CNT,Connect Linhas,Connect Linhas Aéreas
CNU,Air Consul,Air Consul
CNV,United States Navy,United States Navy
CNW,North-Western Cargo,North-Western Cargo
CNX,AllCanada Express,AllCanada Express
CNY,Central Airways,Central Airways
COA,Continental Airline,Continental Airlines
COD,Concordavia,Concordavia
COF,Confort Air,Confort Air
COH,Coltishall Flying,Coltishall Flying Training Unit
COL,Columbia Air,Columbia Air
COM,Comair,Comair
CON,Continental Oil,Continental Oil
COO,Corporate Airlink,Corporate Airlink
COP,Copper State Air,Copper State Air Service
COT,Costa Airlines,Costa Airlines
COV,Helicentre Coventry,Helicentre Coventry
COW,Cowi,Cowi
COY,Coyne Aviation,Coyne Aviation
COZ,Cosmic Air,Cosmic Air
CPA,Cathay Pacific,Cathay Pacific
CPB,Corpac Canada,Corpac Canada
CPC,Canadian Pacific,Canadian Pacific Airlines
CPD,Capital Airlines,Capital Airlines
CPG,Corporacion Aeroang,Corporacion Aeroangeles
CPH,Champagne Airlines,Champagne Airlines
CPI,Compagnia Aerea,Compagnia Aerea Italiana
CPJ,Phenix Jet,Phenix Jet
CPL,Chaparral Airlines,Chaparral Airlines
CPM,Compagnie Mauritani,Compagnie Mauritanienne Des Transports
CPN,Caspian Airlines,Caspian Airlines
CPO,Corporate Aircraft,Corporate Aircraft Company
CPR,Corporate Air,Corporate Air
CPS,Compass Internation,Compass International Airways
CPT,Corporate Air,Corporate Air
CPV,Air Corporate,Air Corporate
CPW,Chippewa Air,Chippewa Air Commuter
CPX,Capital Air Service,Capital Air Service
CPZ,Compass Airlines,Compass Airlines
CQC,Central Queensland,Central Queensland Aviation College
CQH,Spring Airlines,Spring Airlines
CQN,Chongqing Airlines,Chongqing Airlines
CRB,Caricom Airways,Caricom Airways
CRC,Camair-Co,Camair-Co
CRD,Air Corridor,Air Corridor
CRE,Jet OUT,Jet OUT
CRG,Cargoitalia,Cargoitalia
CRH,CRI Helicopters,CRI Helicopters Mexico
CRJ,Air Cruzal,Air Cruzal
CRK,Hong Kong Airlines,Hong Kong Airlines
CRL,Corsair,Corsair
CRM,Commander Mexicana,Commander Mexicana
CRN,Carson Air,Carson Air
CRO,Crown Airways,Crown Airways
CRP,Aerotransportes,Aerotransportes Corporativos
CRQ,Air Creebec,Air Creebec
CRS,Comercial Aérea,Comercial Aérea
CRT,Caribintair,Caribintair
CRW,Crownair,Crownair
CRX,Cross Aviation,Cross Aviation
CRY,Primavia,Primavia Limited
CSA,Czech Airlines,Czech Airlines
CSB,21 Air,21 Air
CSC,Sichuan Airlines,Sichuan Airlines
CSD,Courier Services,Courier Services
CSE,CSE Aviation,CSE Aviation
CSF,Clasair,Clasair
CSG,China Southern,China Southern Airlines Cargo
CSH,Shanghai Airlines,Shanghai Airlines
CSI,Central Skyport,Central Skyport
CSJ,Castle Aviation,Castle Aviation
CSK,Flightcraft,Flightcraft
CSL,California Air,California Air Shuttle
CSM,Ratkhan Air,Ratkhan Air
CSN,China Southern,China Southern Airlines
CSO,Casino Airline,Casino Airline
CSP,Casper Air Service,Casper Air Service
CSQ,IBC Airways,IBC Airways
CSS,SF Airlines,SF Airlines
CST,Coast Air,Coast Air
CSV,Coastal Travels,Coastal Travels
CSW,Chair Airlines,Chair Airlines
CSY,Shuangyang General,Shuangyang General Aviation
CSZ,Shenzhen Airlines,Shenzhen Airlines
CTA,Aero Charter and,Aero Charter and Transport
CTD,Aerocorporativos,Aerocorporativos
CTE,Air Tenglong,Air Tenglong
CTF,Cutter Aviation,Cutter Aviation
CTG,Canadian Coast,Canadian Coast Guard
CTH,China General,China General Aviation Corporation
CTJ,Tianjin Air Cargo,Tianjin Air Cargo
CTK,East Midlands,East Midlands Helicopters
CTL,Central Airlines,Central Airlines
CTM,Commandement Du,Commandement Du Transport Aerien Militaire Francais
CTN,Croatia Airlines,Croatia Airlines
CTO,Cape Air Transport,Cape Air Transport
CTP,Tashkent Aircraft,Tashkent Aircraft Production Corporation
CTQ,CTK Network Aviatio,CTK Network Aviation
CTR,Aerolíneas Centauro,Aerolíneas Centauro
CTS,Center-South,Center-South
CTT,Custom Air Transpor,Custom Air Transport
CTU,Citrus Airlines,Citrus Airlines
CTV,Citilink,Citilink
CTW,Cargo Three,Cargo Three
CTY,Cryderman Air,Cryderman Air Service
CTZ,CATA Línea Aérea,CATA Línea Aérea
CUA,China United,China United Airlines
CUB,Cubana de Aviación,Cubana de Aviación
CUH,Urumqi Air,Urumqi Air
CUI,Cancun Air,Cancun Air
CUK,Polo Aviation,Polo Aviation
CUO,Aerocuahonte,Aerocuahonte
CUT,Court Helicopters,Court Helicopters
CVA,Air Chathams,Air Chathams
CVC,Centre-Avia,Centre-Avia
CVE,Cabo Verde Express,Cabo Verde Express
CVF,Dassault Falcon,Dassault Falcon Jet Corporation
CVG,Carill Aviation,Carill Aviation
CVK,Cavok Air,Cavok Air
CVL,Coval Air,Coval Air
CVO,Center Vol,Center Vol
CVR,Chevron U.S.A,Chevron U.S.A
CVT,Peran,Peran
CVU,Grand Canyon,Grand Canyon Airlines
CVV,Comeravia,Comeravia
CWA,Canadian Western,Canadian Western Airlines
CWC,Centurion Air Cargo,Centurion Air Cargo
CWD,Caernarfon Airworld,Caernarfon Airworld
CWE,Celtic West,Celtic West
CWH,Canadian Warplane,Canadian Warplane Heritage Museum
CWK,Comores Airlines,Comores Airlines
CWL,Cranwell Flying,Cranwell Flying Training Unit
CWM,Air Marshall,Air Marshall Islands
CWN,Crown Airlines,Crown Airlines
CWP,Australian Customs,Australian Customs Service
CWT,Texas Airways,Texas Airways
CWU,Wuhan Airlines,Wuhan Airlines
CWW,Canair,Canair
CWX,Crow Executive Air,Crow Executive Air
CWY,Woodgate Executive,Woodgate Executive Air Charter
